DATA_INICIAL,DATA_FINAL,REGIAO,ESTADO,PRODUTO,NUM_POSTOS,UNIDADE,PRECO_MEDIO,DESVIO_PADRAO,PRECO_MINIMO,PRECO_MAXIMO,MARGEM_MEDIA,COEF_VARIACAO,PRECO_MEDIO_DIST,DESVIO_PADRAO_DIST,PRECO_MIN_DIST,PRECO_MAX_DIST,COEF_VAR_DIST
2023-04-30,2023-05-06,SUDESTE,RIO DE JANEIRO,OLEO DIESEL S10,186,R$/l,5.77,0.326,5.19,7.39,-,0.056,-,-,-,-,-
2023-04-30,2023-05-06,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL S10,32,R$/l,5.96,0.274,5.53,6.69,-,0.046,-,-,-,-,-
2023-04-30,2023-05-06,SUL,RIO GRANDE DO SUL,OLEO DIESEL S10,260,R$/l,5.66,0.332,4.98,6.79,-,0.059,-,-,-,-,-
2023-04-30,2023-05-06,NORTE,RONDONIA,OLEO DIESEL S10,50,R$/l,6.28,0.323,5.55,7.02,-,0.051,-,-,-,-,-
2023-04-30,2023-05-06,NORTE,RORAIMA,OLEO DIESEL S10,15,R$/l,6.98,0.01,6.97,7.0,-,0.001,-,-,-,-,-
2023-04-30,2023-05-06,SUL,SANTA CATARINA,OLEO DIESEL S10,123,R$/l,5.73,0.257,5.19,6.79,-,0.045,-,-,-,-,-
2023-04-30,2023-05-06,SUDESTE,SAO PAULO,OLEO DIESEL S10,836,R$/l,5.72,0.451,4.89,9.0,-,0.079,-,-,-,-,-
2023-04-30,2023-05-06,NORDESTE,SERGIPE,OLEO DIESEL S10,22,R$/l,5.73,0.413,5.13,6.29,-,0.072,-,-,-,-,-
2023-04-30,2023-05-06,NORTE,TOCANTINS,OLEO DIESEL S10,39,R$/l,5.56,0.303,5.18,6.39,-,0.054,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,ACRE,ETANOL HIDRATADO,7,R$/l,4.73,0.244,4.49,4.99,-,0.052,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,ALAGOAS,ETANOL HIDRATADO,43,R$/l,4.35,0.414,4.05,6.5,-,0.095,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAZONAS,ETANOL HIDRATADO,38,R$/l,4.62,0.105,4.35,4.99,-,0.023,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,BAHIA,ETANOL HIDRATADO,217,R$/l,4.4,0.233,3.95,5.45,-,0.053,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,CEARA,ETANOL HIDRATADO,132,R$/l,4.62,0.223,4.2,5.69,-,0.048,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,47,R$/l,4.12,0.151,3.84,4.39,-,0.037,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,67,R$/l,4.55,0.244,4.0,5.05,-,0.054,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,173,R$/l,4.15,0.178,3.74,4.49,-,0.043,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,MARANHAO,ETANOL HIDRATADO,49,R$/l,4.66,0.239,4.37,5.79,-,0.051,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,57,R$/l,3.81,0.142,3.4,4.19,-,0.037,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,52,R$/l,4.11,0.301,3.63,4.87,-,0.073,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,491,R$/l,4.04,0.214,3.49,5.29,-,0.053,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,PARA,ETANOL HIDRATADO,31,R$/l,4.68,0.412,4.27,5.59,-,0.088,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PARAIBA,ETANOL HIDRATADO,53,R$/l,4.01,0.126,3.94,4.39,-,0.031,-,-,-,-,-
2023-05-07,2023-05-13,SUL,PARANA,ETANOL HIDRATADO,303,R$/l,4.37,0.341,3.09,4.89,-,0.078,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,141,R$/l,4.19,0.213,3.66,5.39,-,0.051,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PIAUI,ETANOL HIDRATADO,47,R$/l,4.57,0.204,4.07,4.95,-,0.045,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,311,R$/l,4.62,0.306,4.09,5.92,-,0.066,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,46,R$/l,4.47,0.178,4.19,4.89,-,0.04,-,-,-,-,-
2023-05-07,2023-05-13,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,125,R$/l,4.93,0.468,4.19,6.49,-,0.095,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RONDONIA,ETANOL HIDRATADO,23,R$/l,4.9,0.229,4.35,5.41,-,0.047,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RORAIMA,ETANOL HIDRATADO,3,R$/l,5.09,0.265,4.89,5.39,-,0.052,-,-,-,-,-
2023-05-07,2023-05-13,SUL,SANTA CATARINA,ETANOL HIDRATADO,119,R$/l,4.76,0.304,3.99,5.89,-,0.064,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,SAO PAULO,ETANOL HIDRATADO,1215,R$/l,3.98,0.256,3.33,4.99,-,0.064,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,SERGIPE,ETANOL HIDRATADO,27,R$/l,4.31,0.139,4.05,4.49,-,0.032,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,TOCANTINS,ETANOL HIDRATADO,39,R$/l,4.64,0.197,4.24,5.29,-,0.042,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,ACRE,GASOLINA ADITIVADA,12,R$/l,6.31,0.038,6.27,6.39,-,0.006,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,ALAGOAS,GASOLINA ADITIVADA,35,R$/l,5.89,0.369,5.65,7.04,-,0.063,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAPA,GASOLINA ADITIVADA,4,R$/l,5.43,0.085,5.29,5.49,-,0.016,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAZONAS,GASOLINA ADITIVADA,40,R$/l,6.61,0.243,5.85,6.99,-,0.037,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,BAHIA,GASOLINA ADITIVADA,171,R$/l,5.64,0.319,5.16,6.78,-,0.057,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,CEARA,GASOLINA ADITIVADA,117,R$/l,5.98,0.192,5.45,6.37,-,0.032,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA ADITIVADA,45,R$/l,5.75,0.164,5.48,6.07,-,0.029,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,ESPIRITO SANTO,GASOLINA ADITIVADA,95,R$/l,5.65,0.333,5.15,6.56,-,0.059,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,GOIAS,GASOLINA ADITIVADA,83,R$/l,5.69,0.201,5.09,6.17,-,0.035,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,MARANHAO,GASOLINA ADITIVADA,56,R$/l,5.47,0.286,5.12,6.58,-,0.052,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO,GASOLINA ADITIVADA,37,R$/l,5.63,0.248,5.15,6.09,-,0.044,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA ADITIVADA,40,R$/l,5.46,0.391,5.0,6.35,-,0.072,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,MINAS GERAIS,GASOLINA ADITIVADA,284,R$/l,5.53,0.23,5.08,6.29,-,0.042,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,PARA,GASOLINA ADITIVADA,70,R$/l,5.82,0.416,5.2,6.79,-,0.071,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PARAIBA,GASOLINA ADITIVADA,38,R$/l,5.42,0.099,5.18,5.59,-,0.018,-,-,-,-,-
2023-05-07,2023-05-13,SUL,PARANA,GASOLINA ADITIVADA,231,R$/l,5.79,0.341,4.89,6.29,-,0.059,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PERNAMBUCO,GASOLINA ADITIVADA,103,R$/l,5.42,0.283,4.83,6.39,-,0.052,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PIAUI,GASOLINA ADITIVADA,46,R$/l,5.98,0.277,5.45,6.27,-,0.046,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,RIO DE JANEIRO,GASOLINA ADITIVADA,278,R$/l,5.77,0.314,5.25,6.49,-,0.054,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,RIO GRANDE DO NORTE,GASOLINA ADITIVADA,43,R$/l,5.73,0.198,5.45,6.09,-,0.035,-,-,-,-,-
2023-05-07,2023-05-13,SUL,RIO GRANDE DO SUL,GASOLINA ADITIVADA,347,R$/l,5.5,0.345,4.75,6.82,-,0.063,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RONDONIA,GASOLINA ADITIVADA,47,R$/l,6.03,0.166,5.77,6.39,-,0.028,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RORAIMA,GASOLINA ADITIVADA,14,R$/l,6.12,0.054,6.05,6.23,-,0.009,-,-,-,-,-
2023-05-07,2023-05-13,SUL,SANTA CATARINA,GASOLINA ADITIVADA,197,R$/l,5.77,0.281,4.98,6.2,-,0.049,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,SAO PAULO,GASOLINA ADITIVADA,991,R$/l,5.62,0.412,4.64,7.99,-,0.073,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,SERGIPE,GASOLINA ADITIVADA,29,R$/l,5.26,0.131,5.09,5.64,-,0.025,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,TOCANTINS,GASOLINA ADITIVADA,35,R$/l,5.89,0.196,5.45,6.39,-,0.033,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,ACRE,GASOLINA COMUM,14,R$/l,6.25,0.092,5.95,6.29,-,0.015,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,ALAGOAS,GASOLINA COMUM,50,R$/l,5.67,0.374,5.49,6.64,-,0.066,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAPA,GASOLINA COMUM,22,R$/l,5.11,0.118,5.02,5.39,-,0.023,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAZONAS,GASOLINA COMUM,56,R$/l,6.57,0.27,5.8,7.3,-,0.041,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,BAHIA,GASOLINA COMUM,216,R$/l,5.55,0.278,5.16,6.48,-,0.05,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,CEARA,GASOLINA COMUM,151,R$/l,5.82,0.192,5.15,6.21,-,0.033,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,49,R$/l,5.64,0.125,5.48,5.84,-,0.022,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,107,R$/l,5.5,0.372,4.89,6.27,-,0.068,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,GOIAS,GASOLINA COMUM,173,R$/l,5.56,0.204,4.49,5.89,-,0.037,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,MARANHAO,GASOLINA COMUM,81,R$/l,5.31,0.297,4.79,6.39,-,0.056,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,57,R$/l,5.52,0.198,5.11,5.99,-,0.036,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,59,R$/l,5.2,0.431,4.69,6.25,-,0.083,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,MINAS GERAIS,GASOLINA COMUM,494,R$/l,5.32,0.213,4.95,6.19,-,0.04,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,PARA,GASOLINA COMUM,119,R$/l,5.44,0.452,4.99,6.57,-,0.083,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PARAIBA,GASOLINA COMUM,59,R$/l,5.23,0.117,5.15,5.73,-,0.022,-,-,-,-,-
2023-05-07,2023-05-13,SUL,PARANA,GASOLINA COMUM,300,R$/l,5.64,0.285,4.87,5.99,-,0.05,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PERNAMBUCO,GASOLINA COMUM,154,R$/l,5.24,0.243,4.65,6.19,-,0.046,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PIAUI,GASOLINA COMUM,54,R$/l,5.74,0.186,5.35,6.12,-,0.032,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,321,R$/l,5.62,0.3,5.17,6.39,-,0.053,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,49,R$/l,5.69,0.174,5.35,5.99,-,0.031,-,-,-,-,-
2023-05-07,2023-05-13,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,331,R$/l,5.3,0.31,4.75,6.34,-,0.058,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RONDONIA,GASOLINA COMUM,60,R$/l,5.99,0.135,5.74,6.2,-,0.023,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RORAIMA,GASOLINA COMUM,17,R$/l,6.04,0.058,5.95,6.09,-,0.01,-,-,-,-,-
2023-05-07,2023-05-13,SUL,SANTA CATARINA,GASOLINA COMUM,209,R$/l,5.68,0.277,4.89,6.09,-,0.049,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,SAO PAULO,GASOLINA COMUM,1230,R$/l,5.35,0.357,4.53,7.19,-,0.067,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,SERGIPE,GASOLINA COMUM,40,R$/l,5.18,0.103,5.09,5.54,-,0.02,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,TOCANTINS,GASOLINA COMUM,47,R$/l,5.78,0.166,5.37,6.09,-,0.029,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,ACRE,GLP,33,R$/13kg,119.86,6.518,110.0,135.0,-,0.054,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,ALAGOAS,GLP,46,R$/13kg,101.03,5.799,90.0,115.0,-,0.057,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAPA,GLP,27,R$/13kg,120.62,8.271,92.0,129.0,-,0.069,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAZONAS,GLP,102,R$/13kg,125.31,7.197,108.5,146.0,-,0.057,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,BAHIA,GLP,169,R$/13kg,112.6,11.474,92.0,147.0,-,0.102,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,CEARA,GLP,99,R$/13kg,109.32,6.256,90.0,123.0,-,0.057,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,DISTRITO FEDERAL,GLP,52,R$/13kg,103.68,4.734,94.99,119.99,-,0.046,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,ESPIRITO SANTO,GLP,106,R$/13kg,101.53,6.989,87.99,120.0,-,0.069,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,GOIAS,GLP,210,R$/13kg,111.6,8.66,89.99,135.0,-,0.078,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,MARANHAO,GLP,100,R$/13kg,104.66,9.439,90.0,130.0,-,0.09,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO,GLP,90,R$/13kg,124.92,13.391,99.99,150.0,-,0.107,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO DO SUL,GLP,68,R$/13kg,113.81,8.739,99.0,138.0,-,0.077,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,MINAS GERAIS,GLP,508,R$/13kg,110.77,10.344,87.99,149.0,-,0.093,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,PARA,GLP,149,R$/13kg,113.74,11.865,89.99,140.0,-,0.104,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PARAIBA,GLP,75,R$/13kg,110.73,6.912,89.99,120.0,-,0.062,-,-,-,-,-
2023-05-07,2023-05-13,SUL,PARANA,GLP,346,R$/13kg,106.5,10.352,84.99,130.0,-,0.097,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PERNAMBUCO,GLP,146,R$/13kg,99.68,8.816,83.0,122.0,-,0.088,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PIAUI,GLP,55,R$/13kg,110.29,7.865,80.0,130.0,-,0.071,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,RIO DE JANEIRO,GLP,230,R$/13kg,97.06,9.711,78.0,125.9,-,0.1,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,RIO GRANDE DO NORTE,GLP,57,R$/13kg,112.54,7.487,95.0,135.0,-,0.067,-,-,-,-,-
2023-05-07,2023-05-13,SUL,RIO GRANDE DO SUL,GLP,330,R$/13kg,110.48,8.542,87.0,140.0,-,0.077,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RONDONIA,GLP,73,R$/13kg,126.35,9.633,105.0,143.0,-,0.076,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RORAIMA,GLP,29,R$/13kg,131.03,6.527,120.0,142.0,-,0.05,-,-,-,-,-
2023-05-07,2023-05-13,SUL,SANTA CATARINA,GLP,154,R$/13kg,122.56,9.067,99.99,155.0,-,0.074,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,SAO PAULO,GLP,1044,R$/13kg,107.46,8.962,79.99,139.9,-,0.083,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,SERGIPE,GLP,40,R$/13kg,105.24,7.108,96.0,128.0,-,0.068,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,TOCANTINS,GLP,64,R$/13kg,122.25,3.566,115.0,135.0,-,0.029,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,ALAGOAS,GNV,8,R$/m³,4.58,0.007,4.57,4.59,-,0.002,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAZONAS,GNV,1,R$/m³,4.19,0.0,4.19,4.19,-,0.0,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,BAHIA,GNV,16,R$/m³,3.99,0.444,3.95,5.77,-,0.111,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,CEARA,GNV,9,R$/m³,4.33,0.144,4.15,4.49,-,0.033,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,DISTRITO FEDERAL,GNV,1,R$/m³,6.04,0.0,6.04,6.04,-,0.0,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,ESPIRITO SANTO,GNV,13,R$/m³,4.79,0.209,4.39,5.37,-,0.044,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO,GNV,1,R$/m³,3.54,0.0,3.54,3.54,-,0.0,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO DO SUL,GNV,2,R$/m³,3.9,0.976,3.21,4.59,-,0.25,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,MINAS GERAIS,GNV,17,R$/m³,4.51,0.246,4.29,5.09,-,0.054,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PARAIBA,GNV,10,R$/m³,4.31,0.256,4.24,5.04,-,0.059,-,-,-,-,-
2023-05-07,2023-05-13,SUL,PARANA,GNV,4,R$/m³,5.46,0.206,5.09,5.49,-,0.038,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PERNAMBUCO,GNV,17,R$/m³,3.15,0.002,3.15,3.16,-,0.001,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,RIO DE JANEIRO,GNV,122,R$/m³,4.4,0.509,4.03,6.59,-,0.116,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,RIO GRANDE DO NORTE,GNV,11,R$/m³,4.37,0.09,4.2,4.59,-,0.021,-,-,-,-,-
2023-05-07,2023-05-13,SUL,RIO GRANDE DO SUL,GNV,24,R$/m³,5.24,0.395,4.89,6.59,-,0.075,-,-,-,-,-
2023-05-07,2023-05-13,SUL,SANTA CATARINA,GNV,21,R$/m³,5.45,0.176,5.12,5.69,-,0.032,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,SAO PAULO,GNV,64,R$/m³,4.41,0.357,3.94,5.34,-,0.081,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,SERGIPE,GNV,5,R$/m³,4.68,0.0,4.68,4.68,-,0.0,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,ACRE,OLEO DIESEL,12,R$/l,6.3,0.185,5.89,6.69,-,0.029,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,ALAGOAS,OLEO DIESEL,21,R$/l,6.01,0.698,5.33,7.67,-,0.116,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAPA,OLEO DIESEL,6,R$/l,6.04,0.374,5.64,6.59,-,0.062,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAZONAS,OLEO DIESEL,23,R$/l,5.47,0.519,5.09,7.29,-,0.095,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,BAHIA,OLEO DIESEL,129,R$/l,5.17,0.416,4.66,6.29,-,0.08,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,CEARA,OLEO DIESEL,22,R$/l,5.76,0.245,5.25,6.16,-,0.042,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL,23,R$/l,5.52,0.226,5.19,5.98,-,0.041,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,ESPIRITO SANTO,OLEO DIESEL,51,R$/l,5.49,0.242,5.09,6.19,-,0.044,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,GOIAS,OLEO DIESEL,112,R$/l,5.37,0.292,4.84,6.69,-,0.054,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,MARANHAO,OLEO DIESEL,39,R$/l,5.25,0.326,4.79,6.23,-,0.062,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO,OLEO DIESEL,41,R$/l,5.84,0.398,5.17,6.55,-,0.068,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL,34,R$/l,5.61,0.384,5.19,6.58,-,0.068,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,MINAS GERAIS,OLEO DIESEL,250,R$/l,5.42,0.314,3.97,6.45,-,0.058,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,PARA,OLEO DIESEL,64,R$/l,6.24,0.541,5.39,7.69,-,0.087,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PARAIBA,OLEO DIESEL,25,R$/l,5.42,0.307,5.05,6.39,-,0.057,-,-,-,-,-
2023-05-07,2023-05-13,SUL,PARANA,OLEO DIESEL,152,R$/l,5.35,0.326,4.85,6.89,-,0.061,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PERNAMBUCO,OLEO DIESEL,3,R$/l,5.19,0.058,5.09,5.19,-,0.011,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,PIAUI,OLEO DIESEL,31,R$/l,5.63,0.341,5.17,6.69,-,0.061,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,RIO DE JANEIRO,OLEO DIESEL,125,R$/l,5.62,0.334,4.89,6.74,-,0.059,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL,25,R$/l,5.6,0.346,5.19,6.38,-,0.062,-,-,-,-,-
2023-05-07,2023-05-13,SUL,RIO GRANDE DO SUL,OLEO DIESEL,213,R$/l,5.58,0.372,4.89,7.19,-,0.067,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RONDONIA,OLEO DIESEL,48,R$/l,6.08,0.336,5.5,6.98,-,0.055,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,RORAIMA,OLEO DIESEL,11,R$/l,6.43,0.018,6.43,6.49,-,0.003,-,-,-,-,-
2023-05-07,2023-05-13,SUL,SANTA CATARINA,OLEO DIESEL,79,R$/l,5.49,0.328,4.99,6.99,-,0.06,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,SAO PAULO,OLEO DIESEL,494,R$/l,5.49,0.385,4.84,6.99,-,0.07,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,SERGIPE,OLEO DIESEL,16,R$/l,4.77,0.122,4.63,4.99,-,0.026,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,TOCANTINS,OLEO DIESEL,35,R$/l,5.33,0.257,4.97,6.0,-,0.048,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,ACRE,OLEO DIESEL S10,11,R$/l,6.38,0.146,6.18,6.74,-,0.023,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,ALAGOAS,OLEO DIESEL S10,32,R$/l,5.86,0.513,5.49,7.19,-,0.087,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAPA,OLEO DIESEL S10,8,R$/l,6.1,0.415,5.66,6.97,-,0.068,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,AMAZONAS,OLEO DIESEL S10,45,R$/l,5.67,0.964,5.29,8.38,-,0.17,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,BAHIA,OLEO DIESEL S10,174,R$/l,5.31,0.456,4.69,6.99,-,0.086,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,CEARA,OLEO DIESEL S10,127,R$/l,5.63,0.314,5.1,6.79,-,0.056,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL S10,24,R$/l,5.64,0.235,5.25,6.04,-,0.042,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,ESPIRITO SANTO,OLEO DIESEL S10,80,R$/l,5.6,0.296,5.18,6.99,-,0.053,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,GOIAS,OLEO DIESEL S10,125,R$/l,5.47,0.267,4.94,6.29,-,0.049,-,-,-,-,-
2023-05-07,2023-05-13,NORDESTE,MARANHAO,OLEO DIESEL S10,78,R$/l,5.41,0.282,4.85,6.26,-,0.052,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO,OLEO DIESEL S10,42,R$/l,5.89,0.424,5.17,6.65,-,0.072,-,-,-,-,-
2023-05-07,2023-05-13,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL S10,40,R$/l,5.72,0.314,5.19,6.6,-,0.055,-,-,-,-,-
2023-05-07,2023-05-13,SUDESTE,MINAS GERAIS,OLEO DIESEL S10,358,R$/l,5.49,0.292,5.04,6.59,-,0.053,-,-,-,-,-
2023-05-07,2023-05-13,NORTE,PARA,OLEO DIESEL S10,98,R$/l,5.9,0.611,5.09,7.69,-,0.104,-,-,-,-,-
